user_id,total_revenue,currency,total_posts,average_schedule_seconds,total_twitter_post,total_facebook_post,total_pinterest_post,total_instagram_post,total_instagram_story,total_linkedin_post,total_tiktok_post,suggested_hashtags_count,suggested_time_count
-3377555313264116036,19.00,usd,3,403214.5,0,1,0,2,0,0,0,1,1
-3731510596594011603,15.00,usd,3,615632.5,0,0,0,3,0,0,0,6,1
-3948046140835618387,,,,,,,,,,,,2,0
-3955305320427172243,,,1,496818.0,0,0,1,0,0,0,0,3,1
-418622319484974330,9.00,usd,,,,,,,,,,,
-4750420065153221351,19.00,usd,1,334829.0,0,1,0,0,0,0,0,36,0
-4790377134784153486,19.00,usd,1,288025.0,0,0,0,1,0,0,0,1,0
-4827322969104372854,60.00,usd,1,,0,0,0,1,0,0,0,7,1
-5039850692727610041,,,2,118809.0,0,0,0,2,0,0,0,,
-5274059015416569798,,,2,210625.0,0,1,0,1,0,0,0,41,0
-5285665297445855257,,,2,270039.0,0,0,1,1,0,0,0,3,2
-6099693196253521626,,,1,57617.0,0,0,1,0,0,0,0,0,1
-6240597758323640481,9.00,usd,,,,,,,,,,,
-6248901620774141426,21.00,usd,1,,0,0,0,1,0,0,0,14,2
-6363490712726561532,,,3,508836.0,0,0,0,3,0,0,0,25,0
-6441734759567646694,,,1,,0,0,0,1,0,0,0,1,0
-6465378774272944799,19.00,usd,1,662445.0,0,0,0,1,0,0,0,0,1
-6637812744211582220,29.00,usd,,,,,,,,,,5,3
-6654796978402751903,19.00,usd,2,327622.0,0,0,0,2,0,0,0,,
-6687443017968989704,80.00,usd,,,,,,,,,,15,1
-6766708867095907318,9.00,usd,2,417619.0,0,0,1,1,0,0,0,2,0
-6774942786101034845,49.00,usd,,,,,,,,,,,
-6861406705326759435,9.00,usd,1,133212.0,0,0,0,1,0,0,0,12,1
-7138303616971245253,9.00,usd,5,406833.6,0,0,1,4,0,0,0,13,0
-7152504671316687737,150.00,usd,1,651627.0,0,1,0,0,0,0,0,6,2
-7229389196166336127,25.00,usd,,,,,,,,,,,
-7533863128064855186,19.00,usd,3,450032.5,0,0,0,3,0,0,0,10,0
-7554296894713625739,,,1,,0,0,0,1,0,0,0,,
-7605100366921439795,400.00,usd,3,375652.0,0,1,0,2,0,0,0,,
-7632656701180971825,,,1,684025.0,0,0,0,1,0,0,0,0,1
-7680255507449343490,19.00,usd,2,252046.0,0,0,0,1,1,0,0,6,0
-7683489518625077472,19.00,usd,,,,,,,,,,6,0
-76943500324555027,9.00,usd,1,309633.0,0,0,0,1,0,0,0,14,0
-7751022396769100477,15.00,usd,4,468030.0,0,0,0,4,0,0,0,2,1
-780646021739256653,9.00,usd,,,,,,,,,,,
-7905969314696102142,15.00,usd,3,250253.5,0,2,0,1,0,0,0,,
-7980712596057758714,,,,,,,,,,,,0,2
-8004852670697350046,9.00,usd,2,619229.0,0,1,0,1,0,0,0,2,0
-8271754980543468903,,,,,,,,,,,,4,0
-8472117279784103659,180.00,usd,1,,0,0,0,1,0,0,0,8,0
-8807759209638028494,9.00,usd,,,,,,,,,,10,0
-8840176767179804029,19.00,usd,,,,,,,,,,3,0
-8844336365434950534,9.00,usd,,,,,,,,,,3,1
-8859786155620363348,19.00,usd,,,,,,,,,,4,0
-9154609192295286845,9.00,usd,2,498626.5,1,1,0,0,0,0,0,,
-9203494154936695148,19.00,usd,1,147629.0,0,0,0,1,0,0,0,0,1
-989458463732689497,19.00,usd,2,354609.5,0,0,0,2,0,0,0,0,1
-998740855374938383,19.00,usd,,,,,,,,,,,
1004095153132798701,50.00,usd,,,,,,,,,,8,4
1097553027021246456,30.00,usd,4,190817.0,0,1,1,2,0,0,0,0,3
1145726244493627872,30.00,usd,1,79212.0,0,1,0,0,0,0,0,21,0
1364261546211147072,,,2,252034.0,0,2,0,0,0,0,0,30,0
1365003182450601518,,,1,457211.0,0,0,0,1,0,0,0,,
1412041959889412099,,,,,,,,,,,,0,1
1636492689726761903,9.00,usd,4,295225.0,0,3,0,1,0,0,0,3,5
1654902941237896776,9.00,usd,1,,0,1,0,0,0,0,0,3,0
197248306848082533,19.00,usd,2,522008.5,0,0,0,2,0,0,0,,
204652421474444571,80.00,usd,1,,0,0,0,1,0,0,0,0,1
2293651987072723028,400.00,usd,4,211238.66666666666,0,1,0,3,0,0,0,8,1
2300004284591988282,,,1,176427.0,0,0,0,1,0,0,0,5,0
2335347278374011723,,,,,,,,,,,,0,1
2391193061752232838,49.00,usd,1,464444.0,0,1,0,0,0,0,0,0,2
2884687691221590927,,,1,,0,0,0,1,0,0,0,6,1
2925237589595978748,19.00,usd,1,313203.0,0,0,0,1,0,0,0,19,0
3046571475736373249,19.00,usd,1,,0,0,1,0,0,0,0,23,2
3296134318212643707,30.00,usd,,,,,,,,,,5,0
3381127932565981705,,,1,223259.0,0,0,0,1,0,0,0,6,0
3415808385317222064,,,,,,,,,,,,0,1
3443097182641805714,,,,,,,,,,,,2,1
3563253686499969877,25.00,usd,3,168030.0,0,1,0,2,0,0,0,0,2
3619578577282018089,9.00,usd,1,666003.0,0,1,0,0,0,0,0,,
3663161259738030475,9.00,usd,1,,0,0,0,1,0,0,0,2,0
3932262499805319608,19.00,usd,,,,,,,,,,0,2
3979978025765745192,9.00,usd,1,,0,0,1,0,0,0,0,6,1
4070879747378259520,30.00,usd,6,268843.6666666667,1,0,2,3,0,0,0,6,1
4086674998343207653,18.00,usd,1,111642.0,0,0,0,1,0,0,0,0,1
4258184853455771020,90.00,usd,2,586850.0,0,1,1,0,0,0,0,,
4487521463014367201,45.00,usd,1,14440.0,0,0,1,0,0,0,0,12,5
4565107334379513450,,,1,151211.0,0,0,1,0,0,0,0,14,1
4584947995734142381,100.00,usd,2,291607.0,0,0,0,2,0,0,0,3,2
4616180078218748595,,,1,302457.0,0,0,0,1,0,0,0,1,0
4708095367115548714,380.00,usd,,,,,,,,,,17,1
474335947342928544,,,1,36050.0,1,0,0,0,0,0,0,4,4
4936320326740114751,9.00,usd,2,165626.0,0,0,1,1,0,0,0,2,0
5260606444616901286,,,,,,,,,,,,6,0
528433666723621280,180.00,usd,,,,,,,,,,,
5358753439259783431,19.00,usd,,,,,,,,,,4,0
5555529907566306512,9.00,usd,,,,,,,,,,4,0
560944417422122738,18.00,usd,2,253816.5,0,0,0,2,0,0,0,16,0
563462067005678891,19.00,usd,1,104410.0,0,0,1,0,0,0,0,2,1
5810747823472946924,9.00,usd,,,,,,,,,,25,1
5894788866077042823,9.00,usd,,,,,,,,,,,
6043737409522788765,45.00,usd,2,280834.5,0,1,0,1,0,0,0,18,3
6158007464491204647,30.00,usd,1,720018.0,0,0,0,1,0,0,0,5,1
6160773489239900103,19.00,usd,2,676822.0,0,1,1,0,0,0,0,,
620723869196996907,19.00,usd,2,504052.0,0,0,0,2,0,0,0,0,1
6213253481713093748,,,,,,,,,,,,27,0
6240119149290370105,9.00,usd,1,680416.0,0,0,0,1,0,0,0,,
6275114540173090619,19.00,usd,2,113436.0,0,1,0,1,0,0,0,2,3
6323108411966316645,150.00,usd,2,180039.5,0,0,0,2,0,0,0,0,1
6526339930430826974,19.00,usd,4,374450.3333333333,0,1,1,2,0,0,0,,
6619655910805108513,180.00,usd,3,518443.3333333333,0,1,0,2,0,0,0,7,1
6634889990837604837,74.00,usd,2,201604.0,0,1,0,1,0,0,0,13,0
7086663479516664829,40.00,usd,1,,0,0,0,1,0,0,0,8,1
7151614183646126757,,,1,,0,1,0,0,0,0,0,6,1
7260272196447733982,38.00,usd,1,421240.0,0,0,0,1,0,0,0,0,2
7372330868871160531,29.00,usd,1,,0,0,1,0,0,0,0,10,1
7616089564580988389,19.00,usd,3,102635.5,0,0,0,3,0,0,0,0,1
7621087882580678787,,,1,158453.0,0,0,0,1,0,0,0,,
7865767767382446765,25.00,usd,2,171014.5,0,0,0,2,0,0,0,15,2
805422947201924516,25.00,usd,5,241226.25,0,3,1,1,0,0,0,31,0
8081213203684485733,,,,,,,,,,,,16,1
814699311257998998,125.00,usd,2,471617.0,0,1,1,0,0,0,0,5,2
8222595599700273858,45.00,usd,2,293426.0,0,2,0,0,0,0,0,,
8360665019437096749,,,1,370818.0,0,0,0,1,0,0,0,,
8436550300568917200,25.00,usd,4,366011.6666666667,0,0,0,4,0,0,0,0,4
8478952124934387290,,,1,442848.0,0,0,0,1,0,0,0,0,1
8684142015537937783,9.00,usd,1,,0,0,1,0,0,0,0,,
8800368543264766034,45.00,usd,2,180041.0,0,0,0,2,0,0,0,43,1
9020352488490349420,,,1,115226.0,0,0,0,1,0,0,0,3,0
9176926088918804458,90.00,usd,,,,,,,,,,1,1
981285061119778911,19.00,usd,,,,,,,,,,0,2
-1041789993960705939,19.00,usd,,,,,,,,,,32,2
-1050051067020665182,,,1,10810.0,0,0,0,1,0,0,0,3,0
-1151137808764849652,19.00,usd,,,,,,,,,,,
-1251226292842312722,,,,,,,,,,,,15,0
-1716926387266445929,15.00,usd,1,648019.0,0,0,0,1,0,0,0,4,1
-1795446731493837822,,,2,327620.0,1,0,0,1,0,0,0,35,0
-1904384115346745950,9.00,usd,2,687612.0,0,0,1,1,0,0,0,14,3
-2004187934121485285,550.00,usd,3,52235.0,0,2,0,1,0,0,0,11,1
-2010162210798505785,125.00,usd,,,,,,,,,,,
-2084549472985648429,29.00,usd,3,417634.0,0,1,0,2,0,0,0,2,0
-2185204409535306466,9.00,usd,1,669609.0,0,0,0,1,0,0,0,0,1
-2357792237351792354,,,,,,,,,,,,19,0
-2768433363889993273,9.00,usd,2,345633.0,0,0,0,2,0,0,0,,
-2857379890690577165,0.00,usd,1,,0,1,0,0,0,0,0,0,1
-2902505996786338059,,,1,511206.0,0,0,0,1,0,0,0,9,2
-2959617684391832118,19.00,usd,,,,,,,,,,5,1
-3008007570485367700,29.00,usd,1,,0,0,0,1,0,0,0,,
-3664607251170270963,19.00,usd,1,25216.0,0,0,1,0,0,0,0,0,1
-379921718415632064,9.00,usd,,,,,,,,,,2,0
-3868203109624216300,19.00,usd,,,,,,,,,,,
-3905017081178072255,15.00,usd,3,315034.0,0,0,0,3,0,0,0,10,2
-4082231603346291107,,,1,,0,0,0,1,0,0,0,0,1
-4142707401349226788,90.00,usd,1,,0,0,0,1,0,0,0,0,1
-4189975109702162245,,,2,597644.0,0,0,1,1,0,0,0,6,1
-4487203953616976887,19.00,usd,2,462624.0,1,0,0,1,0,0,0,0,1
-4572371865777503171,188.00,usd,3,446433.3333333333,0,1,0,2,0,0,0,0,2
-4681668031079021410,38.00,usd,1,180017.0,0,0,1,0,0,0,0,3,0
-4699095530219843008,25.00,usd,2,522032.0,0,0,2,0,0,0,0,5,3
-4938708111200763878,30.00,usd,5,332135.5,0,0,2,3,0,0,0,12,2
-5116800727944139753,,,2,262817.0,0,0,0,2,0,0,0,8,1
-52842261963905046,19.00,usd,,,,,,,,,,14,2
-57407469341444248,9.00,usd,2,181821.5,0,0,0,2,0,0,0,4,0
-6071391171643247389,49.00,usd,1,,1,0,0,0,0,0,0,0,1
-6143151089346073682,,,1,61242.0,0,1,0,0,0,0,0,8,1
-6183598283470075781,18.00,usd,2,415824.0,0,0,0,2,0,0,0,,
-6475346715822587266,50.00,usd,2,360012.0,0,1,0,1,0,0,0,,
-6693164334249639500,9.00,usd,,,,,,,,,,10,1
-6979685200322886715,,,,,,,,,,,,0,1
-7164621411341789735,0.00,usd,2,208836.0,0,0,1,1,0,0,0,4,0
-7240249785382684344,,,1,,0,1,0,0,0,0,0,,
-7245559372088735320,,,,,,,,,,,,0,2
-744926940699356500,180.00,usd,3,520242.0,0,0,0,3,0,0,0,0,3
-7486337108525483835,,,1,363615.0,0,0,1,0,0,0,0,0,1
-7549864164912427418,38.00,usd,3,463236.6666666667,0,0,0,3,0,0,0,14,1
-7845980502328915083,110.00,usd,1,666009.0,0,0,0,1,0,0,0,,
-7857715802697688977,9.00,usd,1,295233.0,0,0,0,1,0,0,0,,
-8058413610258762371,240.00,usd,4,157255.66666666666,0,0,0,4,0,0,0,12,5
-8109457543772008079,45.00,usd,5,388821.6666666667,0,1,2,2,0,0,0,10,2
-8344401360773833512,75.00,usd,4,349205.0,0,1,1,2,0,0,0,3,1
-8513162519154736920,,,2,462633.5,0,0,0,2,0,0,0,,
-8678078836154500586,,,3,419419.0,0,0,0,3,0,0,0,2,2
-8723339868389756367,120.00,usd,2,154825.0,0,1,0,1,0,0,0,15,2
-8741101487040267801,30.00,usd,4,456025.0,0,0,0,4,0,0,0,,
-8864746788033139854,19.00,usd,2,217821.5,0,0,0,2,0,0,0,0,1
-8864748010956357283,,,,,,,,,,,,13,0
-8983331432316396709,9.00,usd,1,93636.0,0,1,0,0,0,0,0,0,1
-947096269639385630,,,,,,,,,,,,0,2
1024071872833844333,15.00,usd,3,403231.6666666667,0,1,0,2,0,0,0,3,3
1128636747316616328,38.00,usd,3,232232.0,0,3,0,0,0,0,0,0,2
1144967441968975705,15.00,usd,4,356436.0,1,1,1,1,0,0,0,13,2
1205094577069077251,25.00,usd,3,432029.6666666667,0,1,0,2,0,0,0,3,4
1266165060384404218,19.00,usd,,,,,,,,,,0,2
1267739529631747746,75.00,usd,2,144031.0,0,1,0,1,0,0,0,0,1
1289372244778526646,49.00,usd,1,457209.0,0,0,1,0,0,0,0,0,1
1364259928324690588,18.00,usd,,,,,,,,,,12,0
1385325000203881910,19.00,usd,,,,,,,,,,1,2
1605570767288215273,15.00,usd,1,198017.0,0,0,0,1,0,0,0,27,2
1639459594728119876,19.00,usd,2,651625.0,0,1,0,1,0,0,0,16,2
176566639023145631,29.00,usd,2,219631.5,0,1,0,1,0,0,0,5,2
1767957518190939472,19.00,usd,,,,,,,,,,0,1
1778514403458935897,19.00,usd,4,161140.75,1,3,0,0,0,0,0,4,2
1803705000031540069,,,,,,,,,,,,5,3
1910698057474160075,18.00,usd,3,396012.0,0,1,1,1,0,0,0,7,2
1919400844647420240,,,2,252040.0,0,0,1,1,0,0,0,31,2
2063344010535100197,15.00,usd,6,270032.0,0,0,2,4,0,0,0,14,0
2369591339370323999,19.00,usd,,,,,,,,,,,
2457403004291888142,91.40,usd,,,,,,,,,,,
2651100785820175198,19.00,usd,3,577847.5,1,0,0,2,0,0,0,9,0
2719430061098721506,19.00,usd,,,,,,,,,,,
2971847179960413107,3.00,usd,3,93612.0,0,0,0,3,0,0,0,24,0
3241917553399787300,50.00,usd,1,86456.0,0,0,1,0,0,0,0,10,0
3409251641276093518,,,1,370846.0,0,0,0,1,0,0,0,,
3539247308463444707,19.00,usd,5,394592.8,1,0,1,3,0,0,0,7,1
3543095125133920603,19.00,usd,4,702026.0,0,1,0,3,0,0,0,9,0
3551471486056652104,180.00,usd,2,,0,1,0,1,0,0,0,30,0
3690600678387950036,19.00,usd,,,,,,,,,,,
3778823050116257240,190.00,usd,,,,,,,,,,,
3861253269735763939,16.94,usd,2,,0,2,0,0,0,0,0,,
3986558869702334678,,,2,133219.0,0,0,0,2,0,0,0,17,1
4171100868411070027,19.00,usd,7,298828.25,0,2,1,4,0,0,0,3,1
4473782868760828011,29.00,usd,2,36006.0,0,0,0,2,0,0,0,1,1
4648838621615968319,,,2,712824.0,0,1,0,1,0,0,0,,
4711218943702757137,30.00,usd,3,144041.0,1,0,0,2,0,0,0,12,1
4715491705929835843,19.00,usd,1,669616.0,0,0,0,1,0,0,0,14,1
4760622084718613624,,,2,306040.0,0,0,0,2,0,0,0,22,0
4842658824594833020,9.00,usd,1,460845.0,0,0,1,0,0,0,0,2,1
4886116774534670766,38.00,usd,1,378034.0,0,1,0,0,0,0,0,24,0
4992687521822144451,19.00,usd,,,,,,,,,,0,2
5301371350685267332,125.00,usd,5,291617.0,0,0,1,4,0,0,0,7,0
5353098404629446645,29.00,usd,1,,0,1,0,0,0,0,0,38,1
5507874755196828885,,,,,,,,,,,,13,0
5680874272939918069,0.00,usd,3,633631.5,0,0,0,3,0,0,0,5,4
5855677117260564220,49.00,usd,,,,,,,,,,0,1
5872664631068854837,25.00,usd,,,,,,,,,,,
5885926142017636042,19.00,usd,1,280807.0,0,1,0,0,0,0,0,9,0
5923127259882400975,0.00,usd,2,95453.5,0,1,0,1,0,0,0,4,3
6024239884919542506,,,2,405038.5,0,1,1,0,0,0,0,33,2
6137107489807303204,19.00,usd,1,504027.0,0,0,0,1,0,0,0,18,1
6287900829402277783,,,,,,,,,,,,2,0
6461981384183727426,25.00,usd,1,57653.0,0,0,0,1,0,0,0,5,2
6575349300306712574,,,1,154832.0,0,0,0,1,0,0,0,2,0
6663765274471322668,,,1,640800.0,0,0,0,1,0,0,0,,
6780702002529415670,19.00,usd,2,567036.0,0,1,0,1,0,0,0,10,0
6965088392863894974,19.00,usd,,,,,,,,,,0,1
7291993154120885803,,,,,,,,,,,,15,1
7357605488439346450,15.00,usd,,,,,,,,,,17,1
7494261021206801228,9.00,usd,5,305136.0,0,0,1,4,0,0,0,0,1
7505140763193718689,9.00,usd,,,,,,,,,,0,1
7584178819027871256,9.00,usd,1,194418.0,0,0,0,1,0,0,0,0,1
765680227306772979,90.00,usd,1,698447.0,0,0,0,1,0,0,0,0,1
7902198133727561477,19.00,usd,1,673218.0,0,0,0,1,0,0,0,6,0
8107299520894887834,25.00,usd,4,360041.6666666667,0,0,1,3,0,0,0,1,3
8109873457216429829,,,1,,0,0,0,1,0,0,0,0,2
8190126312623868459,,,,,,,,,,,,5,1
8226063778779767517,19.00,usd,1,532834.0,0,1,0,0,0,0,0,12,0
831909504805978106,800.00,usd,1,,0,0,0,1,0,0,0,,
8352692348203443008,19.00,usd,1,352817.0,0,1,0,0,0,0,0,3,0
8489436235810792787,19.00,usd,4,379215.6666666667,0,2,1,1,0,0,0,,
8665002328446020765,190.00,usd,2,,0,0,0,2,0,0,0,,
8814520443070443238,,,,,,,,,,,,13,0
8882054688111578056,,,,,,,,,,,,1,0
889432477933998816,19.00,usd,2,284405.0,0,0,0,2,0,0,0,6,2
8958973201333390858,29.00,usd,1,151213.0,0,0,0,1,0,0,0,14,0
900639117739967202,29.00,usd,1,,0,0,0,1,0,0,0,6,2
904361733935176059,,,,,,,,,,,,0,3
9081841867023315916,75.00,usd,2,154848.0,0,2,0,0,0,0,0,4,0
9115092497526713907,19.00,usd,,,,,,,,,,0,1
9160020509542299392,19.00,usd,1,,0,0,0,1,0,0,0,,
994654138259399410,19.00,usd,,,,,,,,,,1,1
-1029036872612913706,,,1,453623.0,0,0,0,1,0,0,0,42,4
-1085116646948368109,200.00,usd,1,136828.0,0,0,0,1,0,0,0,24,2
-1166415989838801745,9.00,usd,2,426628.0,0,0,0,2,0,0,0,1,1
-1272959910502704997,50.00,usd,,,,,,,,,,8,0
-1331245401128275932,,,3,212428.5,0,0,0,3,0,0,0,14,0
-1455491123629784933,19.00,usd,2,417640.0,0,0,0,2,0,0,0,,
-1611220187201542587,15.00,usd,1,493207.0,0,0,0,1,0,0,0,6,0
-1734076251223168280,19.00,usd,1,594009.0,0,0,0,1,0,0,0,14,0
-1914867932499498064,19.00,usd,1,482414.0,0,1,0,0,0,0,0,35,0
-192122542894307907,180.00,usd,,,,,,,,,,1,0
-1952133996397294987,50.00,usd,4,363631.6666666667,0,1,0,3,0,0,0,4,2
-2116551742497931167,9.00,usd,2,32403.0,0,1,0,1,0,0,0,0,3
-2368103202893429891,9.00,usd,1,244807.0,0,0,0,1,0,0,0,,
-238944533833505223,25.00,usd,,,,,,,,,,0,1
-2875247541810388377,19.00,usd,,,,,,,,,,10,0
-2915868912166872173,19.00,usd,,,,,,,,,,0,1
-2939382476498699219,30.00,usd,1,489650.0,0,0,0,1,0,0,0,11,0
-2972257074408244284,30.00,usd,2,187215.0,0,0,0,2,0,0,0,,
-3136255323378492375,58.00,usd,2,46857.0,0,1,0,1,0,0,0,5,1
-3140958342571162568,,,,,,,,,,,,9,1
-317393373455111973,30.00,usd,,,,,,,,,,11,4
-3235944987270865567,98.00,usd,2,158458.0,0,0,0,2,0,0,0,13,1
-3289424830527629908,9.00,usd,1,500421.0,0,1,0,0,0,0,0,30,1
-3316343327773974787,,,1,,0,1,0,0,0,0,0,,
-340759725800580882,,,4,145824.5,0,1,0,3,0,0,0,,
-3418127856015580718,,,,,,,,,,,,19,0
-3476084911652400392,9.00,usd,1,,0,0,0,1,0,0,0,5,0
-3479916777625381706,9.00,usd,1,,0,1,0,0,0,0,0,0,3
-3895141446152935188,19.00,usd,5,252048.0,0,1,0,4,0,0,0,9,1
-4090010634546794094,19.00,usd,,,,,,,,,,,
-4209872115591212918,19.00,usd,1,417612.0,0,0,0,1,0,0,0,21,2
-4243546545683188074,19.00,usd,2,,0,1,0,1,0,0,0,29,1
-4305162147114624410,29.00,usd,,,,,,,,,,10,0
-4664756087070946698,19.00,usd,,,,,,,,,,4,0
-4771909183965037780,15.00,usd,2,599425.0,0,0,0,2,0,0,0,0,1
-4913819662609718726,19.00,usd,2,320401.0,0,0,0,2,0,0,0,,
-4928582283939864014,9.00,usd,,,,,,,,,,,
-5029863068852371554,,,,,,,,,,,,3,1
-5148124787239125798,0.00,usd,1,532851.0,0,0,0,1,0,0,0,22,2
-5168272110858175584,9.00,usd,,,,,,,,,,7,1
-5238406027703617009,19.00,usd,2,516651.0,0,0,0,2,0,0,0,0,2
-5317524795213441061,19.00,usd,2,172822.0,0,1,0,1,0,0,0,2,0
-5376891816383807257,15.00,usd,1,,0,0,0,1,0,0,0,12,0
-538381009843673437,19.00,usd,,,,,,,,,,0,3
-5656302901720198866,49.00,usd,1,,0,0,0,1,0,0,0,22,0
-568567419948501816,29.00,usd,1,,0,0,0,1,0,0,0,0,1
-5778841044079358833,0.00,usd,3,288041.0,0,1,0,2,0,0,0,2,3
-5820984695247128136,25.00,usd,1,,0,0,0,1,0,0,0,6,1
-5925762205982809393,0.00,usd,,,,,,,,,,4,1
-596301976526175730,29.00,usd,,,,,,,,,,6,0
-6025718554070018948,190.00,usd,1,496838.0,0,1,0,0,0,0,0,9,2
-6537771997963004140,,,2,306019.0,0,0,1,1,0,0,0,0,1
-6917130565080715981,,,1,28826.0,0,0,0,1,0,0,0,5,0
-7144511816080390071,19.00,usd,3,369632.6666666667,0,1,0,2,0,0,0,,
-7170655350117550070,9.00,usd,1,129647.0,0,1,0,0,0,0,0,12,2
-784813656131521997,15.00,usd,3,333632.3333333333,0,0,0,3,0,0,0,0,1
-7948248451492106064,9.00,usd,4,350131.5,0,1,0,2,1,0,0,,
-8405773849358667342,105.00,usd,,,,,,,,,,18,0
-8550622294199558136,19.00,usd,1,198004.0,0,0,0,1,0,0,0,17,0
-8580509360700432404,,,1,417633.0,0,0,0,1,0,0,0,,
-8773821822482831473,,,1,3639.0,0,0,0,1,0,0,0,,
-8876769219196660348,,,,,,,,,,,,19,0
-9102077351303812672,49.00,usd,2,248441.0,0,0,0,2,0,0,0,38,4
-916135495245253176,24.00,usd,1,,0,0,0,1,0,0,0,1,3
-974876726516033725,120.00,usd,2,268203.5,0,1,0,1,0,0,0,8,1
1152778064289601163,18.00,usd,4,,0,3,0,1,0,0,0,19,2
1630355157124504178,0.00,usd,3,37838.0,0,1,0,2,0,0,0,4,0
1702082684549418515,,,1,,0,0,0,1,0,0,0,0,1
1761338767771016904,18.00,usd,3,376851.6666666667,0,0,0,3,0,0,0,4,0
1827739028183017677,,,4,513612.0,0,1,1,2,0,0,0,1,1
1968971024488559552,98.00,usd,1,,0,0,0,1,0,0,0,6,0
2065611017296517606,15.00,usd,1,360024.0,0,0,0,1,0,0,0,2,0
2339332200756361064,15.00,usd,2,432012.0,0,0,0,2,0,0,0,13,0
249567887970876455,19.00,usd,,,,,,,,,,5,0
2544389077599001464,15.00,usd,2,351024.5,0,1,0,1,0,0,0,0,4
2970953438384858549,9.00,usd,,,,,,,,,,,
3005974099968806909,30.00,usd,,,,,,,,,,0,3
31175280471547135,45.00,usd,7,285035.1666666667,1,1,2,3,0,0,0,60,1
3172686752080556942,15.00,usd,2,588614.0,0,1,0,1,0,0,0,0,1
3329206851942678643,50.00,usd,5,252931.5,0,1,0,4,0,0,0,3,2
3356077035375479425,,,1,151202.0,0,0,0,1,0,0,0,15,0
3456945567161548168,19.00,usd,,,,,,,,,,17,0
3666810056645637349,19.00,usd,,,,,,,,,,0,1
4015313035738621003,15.00,usd,2,190825.0,0,1,1,0,0,0,0,0,2
4038976149522280666,45.00,usd,3,498649.0,0,1,0,2,0,0,0,14,4
4070369483551990307,,,,,,,,,,,,6,3
4421028912903268327,9.00,usd,,,,,,,,,,4,0
4501885859988373008,18.00,usd,2,554447.0,0,0,1,1,0,0,0,8,0
4754458209344012548,19.00,usd,,,,,,,,,,1,0
4819942528171311494,30.00,usd,2,264644.5,0,1,0,1,0,0,0,12,0
4871147974176262851,,,1,619244.0,0,0,0,1,0,0,0,21,0
5013030352086587170,38.00,usd,,,,,,,,,,1,0
5169790276820496122,400.00,usd,6,478844.0,0,1,0,5,0,0,0,14,4
5174799241843645678,15.00,usd,3,39647.0,0,0,0,3,0,0,0,,
5245065100226917354,190.00,usd,1,284407.0,0,0,1,0,0,0,0,,
5377065534518313455,19.00,usd,1,630049.0,0,0,0,1,0,0,0,0,1
5510246338021065068,49.00,usd,1,338431.0,0,0,0,1,0,0,0,,
553031051084502129,,,1,126016.0,0,0,0,1,0,0,0,1,0
5550201531441307461,19.00,usd,2,,0,0,0,1,1,0,0,0,2
5628513542915858147,18.00,usd,,,,,,,,,,25,3
5725208099712124719,,,,,,,,,,,,1,1
5750556995583499506,9.00,usd,,,,,,,,,,14,1
5836992580048424492,30.00,usd,2,385202.0,0,0,0,2,0,0,0,12,1
6185031201973376591,19.00,usd,,,,,,,,,,1,0
6249686306094027185,90.00,usd,,,,,,,,,,0,1
6310374559223227472,9.00,usd,1,651658.0,0,0,0,1,0,0,0,,
6495273363945834677,,,3,32451.0,1,1,0,1,0,0,0,,
6499065442509161435,19.00,usd,,,,,,,,,,20,1
6670405705437029521,,,1,21646.0,0,1,0,0,0,0,0,0,2
6700800479304420430,9.00,usd,,,,,,,,,,2,0
6727087674352684832,49.00,usd,,,,,,,,,,9,2
672791600460085612,36.00,usd,,,,,,,,,,0,1
6756694125463499802,,,2,207030.0,0,0,0,2,0,0,0,1,1
6797132541642782446,,,3,255630.0,0,1,0,2,0,0,0,,
6946338280605244799,,,1,705637.0,0,0,0,1,0,0,0,,
7125182251755401746,,,2,599449.5,0,1,0,1,0,0,0,0,3
7237212616592969278,9.00,usd,1,378021.0,0,0,0,1,0,0,0,1,1
7402478182759014997,38.00,usd,3,460822.6666666667,0,2,0,1,0,0,0,1,2
7468610182455924331,9.00,usd,1,93649.0,0,0,1,0,0,0,0,,
7607983819498616688,19.00,usd,2,606610.5,0,1,0,1,0,0,0,7,1
7618099499200649738,9.00,usd,3,249616.66666666666,0,0,1,2,0,0,0,33,0
7708654164569925405,180.00,usd,,,,,,,,,,,
7715379550283264295,29.00,usd,2,399623.0,0,0,0,2,0,0,0,0,2
7730569580288865098,9.00,usd,4,237640.0,0,1,1,2,0,0,0,9,1
7751988917206162531,190.00,usd,,,,,,,,,,1,1
7772615072692423600,,,1,331218.0,0,0,0,1,0,0,0,15,0
8031975900344731740,90.00,usd,3,453630.0,0,0,0,3,0,0,0,15,2
8048301934570429903,38.00,usd,1,298846.0,0,0,0,1,0,0,0,0,3
8128591671671369024,,,3,471603.0,0,0,0,3,0,0,0,10,3
8134264124344335595,360.00,usd,1,,0,0,0,1,0,0,0,,
82225719770696568,19.00,usd,1,550831.0,0,0,0,1,0,0,0,0,2
8438808707156608904,19.00,usd,1,349215.0,0,0,0,1,0,0,0,2,0
8539889140577568026,18.00,usd,3,477636.0,0,0,0,3,0,0,0,9,1
8629461352965933938,25.00,usd,1,140417.0,0,0,0,1,0,0,0,6,0
